date,age_range,gender,language,belonging,cultural_activities,te_reo,cultural_knowledge,trust_nz_government,trust_local_council,trust_nz_police,safety,discrimination,loneliness,independence,support_in_crisis,level_of_control,volunteering_time,paid_working_hours,job_satisfaction,work_life_balance,leisure_time,be_yourself_in_nz,be_yourself_in_newlands,life_satisfaction,meaning_and_purpose,family_wellbeing,access_to_natural_environment,work_travel_time,basic_life_skills,newlands_resident,home_disaster_ready,neighbourhood_support_group,out_of_newlands_during_day,place_out_of_newlands_disaster_ready,satisfaction_income,confident_in_finding_a_new_job,confident_water_safety,optimal_use_of_land,personal_mental_health,vote_local_elections_2019,vote_general_election_2020,voted_local_elections_2022,voted_general_elections_2023
1-Nov-19,45-54,Female,100,75,47,0,50,35,63,79,0,0,85,85,83,65,92,25,47,67,30,60,60,50,50,65,72,20,67,0,,,,,66,57,69,55,74,,,,
27-Oct-19,18-24,Male,100,52,52,0,0,0,50,35,100,0,50,90,60,80,20,39,75,100,30,100,100,85,90,15,75,20,95,1,1,1,1,1,66,57,69,55,74,,,,
11-May-19,35-44,Male,95,85,75,15,65,80,80,75,75,0,90,90,50,85,55,30,35,30,15,50,55,55,90,65,75,40,80,0,,,,,66,57,69,55,74,,,,
11-May-19,35-44,Female,95,65,80,10,75,50,55,80,75,65,45,55,65,60,50,40,60,55,40,45,50,50,55,60,80,30,35,1,0,0,1,1,66,57,69,55,74,,,,
11-May-19,35-44,Female,65,75,50,10,50,50,50,75,75,25,100,75,100,75,50,35,75,25,25,75,90,90,75,60,75,15,75,1,1,0,1,1,66,57,69,55,74,,,,
11-May-19,45-54,Male,90,85,75,10,30,50,65,70,90,0,90,65,50,70,70,35,30,75,30,90,85,50,50,70,70,30,95,1,0,0,1,1,66,57,69,55,74,,,,
11-May-19,35-44,Male,30,30,5,10,10,45,40,95,80,40,50,55,50,50,50,45,45,45,45,40,50,50,50,60,50,50,25,0,0,0,0,0,66,57,69,55,74,,,,
11-May-19,35-44,Female,95,95,55,10,10,95,95,95,55,10,90,95,65,95,50,10,,95,50,95,95,95,95,100,55,,35,1,1,1,1,1,66,57,69,55,74,,,,
11-May-19,45-54,Female,50,80,60,10,70,50,30,75,25,0,40,90,60,70,20,40,75,85,40,80,80,75,60,75,95,50,95,1,0,0,1,1,66,57,69,55,74,,,,
11-May-19,45-54,Female,95,70,65,10,10,50,60,80,40,15,90,80,95,80,50,25,90,90,50,90,90,80,80,85,85,20,90,1,1,1,0,,66,57,69,55,74,,,,
11-May-19,35-44,Male,95,95,95,45,95,65,65,80,80,0,85,95,95,90,50,50,90,80,30,90,90,90,85,85,85,25,90,1,1,0,1,1,66,57,69,55,74,,,,
11-May-19,35-44,Male,80,80,60,10,61,80,80,100,90,0,100,50,65,50,35,30,100,90,20,21,50,35,50,50,85,21,50,,,,,,66,57,69,55,74,,,,
11-May-19,25-34,Female,50,100,50,50,100,50,50,100,75,1,100,100,100,100,50,40,100,81,25,100,100,86,100,100,100,25,100,,,,,,66,57,69,55,74,,,,
11-May-19,25-34,Female,50,75,50,50,95,60,50,50,55,0,100,100,75,85,50,40,75,50,25,86,86,75,100,85,61,20,100,,,,,,66,57,69,55,74,,,,
11-Mar-19,35-44,Male,90,90,90,10,0,56,56,85,85,4,90,70,90,89,10,40,90,50,10,80,80,75,85,85,100,25,98,1,0,0,0,0,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,95,95,50,7,50,70,95,95,66,3,84,89,95,95,50,40,50,95,25,100,100,95,91,96,95,50,65,,0,,,,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,50,90,100,50,50,50,100,100,50,0,100,50,50,50,70,50,50,50,50,100,50,50,51,80,50,30,50,0,0,0,0,0,66,57,69,55,74,,,,
11-Mar-19,65-74,Female,87,50,,51,22,37,35,65,50,50,55,45,64,60,40,0,,50,45,50,50,50,44,50,49,,75,1,0,0,0,,66,57,69,55,74,,,,
11-Mar-19,55-64,Male,4,100,95,10,70,25,25,15,75,20,76,94,44,100,100,45,95,80,40,100,100,100,100,100,,60,100,1,1,0,1,1,66,57,69,55,74,,,,
11-Mar-19,55-64,Female,25,90,95,8,30,20,20,17,16,40,75,75,40,58,5,20,50,50,51,100,100,100,90,95,69,40,75,1,1,0,0,,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,22,100,73,32,70,65,50,15,49,50,100,100,100,50,85,44,50,36,24,53,53,80,75,33,50,16,99,0,,,,,66,57,69,55,74,,,,
11-Feb-19,35-44,Male,15,95,45,10,25,50,75,40,100,10,100,100,50,100,50,40,75,80,60,90,90,90,87,90,100,10,75,1,0,0,0,1,66,57,69,55,74,,,,
11-Feb-19,35-44,Female,5,40,0,2,2,45,45,100,50,0,95,100,50,60,0,40,75,50,10,50,50,100,100,60,100,39,95,1,0,0,1,0,66,57,69,55,74,,,,
11-Feb-19,15-18,Male,45,80,0,3,90,50,50,50,80,50,95,85,75,85,35,10,80,40,60,85,0,75,100,100,60,30,100,0,,,,,66,57,69,55,74,,,,
11-Feb-19,25-34,Female,75,80,50,10,50,75,75,100,85,25,75,90,85,80,75,32,80,80,60,90,90,85,80,70,80,15,90,1,0,0,1,0,66,57,69,55,74,,,,
11-Feb-19,35-44,Female,95,90,0,10,50,60,55,80,50,1,95,95,85,85,35,35,50,49,10,70,59,50,75,,75,25,75,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,91,90,49,7,49,86,92,92,73,0,82,96,97,95,49,43,49,93,42,96,97,96,96,96,89,46,64,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,45,100,72,12,0,100,50,100,50,0,100,50,50,100,0,40,50,50,28,100,100,100,50,100,50,34,100,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,21,70,50,20,71,40,40,31,40,80,75,80,85,55,80,0,100,50,15,75,75,50,65,66,55,0,70,0,0,0,0,0,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,50,99,93,47,85,11,13,22,62,67,100,100,50,73,40,50,50,53,17,73,55,47,92,50,37,60,100,1,0,0,1,0,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,99,96,52,8,56,29,48,100,73,7,98,80,98,75,97,52,95,98,20,95,96,78,97,77,95,16,73,0,1,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,90,90,50,20,50,80,80,80,85,5,85,75,85,80,50,45,85,85,35,80,90,85,65,50,25,60,80,1,0,0,0,1,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,85,87,75,13,88,63,55,,,42,93,64,82,54,70,35,50,50,32,72,71,68,48,50,93,13,75,1,1,1,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,80,80,10,5,50,75,75,75,75,0,95,50,50,51,50,30,50,50,20,80,70,50,50,60,65,20,50,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,50,82,50,22,50,1,16,19,51,93,50,84,60,60,60,35,30,25,20,40,40,42,50,,51,51,45,,0,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,97,94,84,50,80,64,67,67,76,23,86,70,86,86,79,36,40,80,26,70,67,77,73,75,80,34,73,0,1,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,50,100,52,37,51,0,0,0,50,100,50,100,50,51,52,50,50,50,0,50,50,50,51,100,50,33,54,0,1,0,0,0,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,99,87,53,5,52,55,79,93,95,5,95,95,84,84,85,38,62,63,8,60,61,77,81,78,96,60,70,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,10,98,18,7,18,18,58,68,29,12,85,80,95,10,65,60,93,14,13,98,92,83,83,27,90,13,92,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,92,92,51,22,9,46,52,64,56,12,80,91,30,80,13,35,80,25,20,65,70,65,62,70,68,24,68,0,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Do not wish to state,50,100,0,30,0,30,50,50,100,100,80,80,100,85,0,40,100,50,25,100,100,80,100,100,100,20,100,0,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,98,99,55,54,98,90,59,90,88,53,12,78,69,66,64,50,70,68,11,59,61,42,60,63,73,19,73,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,,49,0,50,50,49,25,69,65,0,100,100,51,100,72,30,75,100,10,100,100,80,80,100,100,0,100,1,1,0,0,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,99,86,98,2,60,57,77,99,99,51,49,87,75,83,23,35,63,25,17,13,,,,,99,48,84,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,13,55,50,22,25,25,35,46,52,0,50,100,65,63,15,25,67,25,0,50,50,45,35,45,50,25,40,1,0,0,1,0,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,97,88,48,30,75,78,33,82,70,4,94,79,84,98,70,60,97,32,37,92,73,57,82,75,82,25,90,0,,,,,66,57,69,55,74,,,,
11-Jan-19,55-64,Female,10,100,53,33,51,52,36,99,99,98,90,100,98,60,47,52,51,51,15,54,56,50,52,71,98,40,85,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,81,85,0,21,51,70,65,100,80,50,100,80,80,80,40,30,75,75,46,,45,70,80,80,80,60,80,1,1,0,0,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,97,97,3,34,31,50,50,50,93,61,70,79,80,86,28,30,50,50,50,93,94,80,80,50,87,50,81,0,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,63,88,55,23,85,66,49,87,50,25,92,67,78,66,84,37,83,86,52,57,58,78,80,78,77,37,74,0,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,50,26,45,5,17,45,50,80,80,50,65,95,70,88,86,15,35,35,15,16,25,57,60,75,60,30,80,1,1,0,0,,66,57,69,55,74,,,,
11-Jan-19,25-34,Female,90,95,70,35,90,55,50,80,90,20,30,98,90,75,75,7,85,72,2,90,86,71,75,75,80,10,98,1,1,0,0,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,93,67,47,4,5,50,72,75,55,50,50,74,73,50,50,33,24,25,25,26,48,37,36,42,53,33,75,1,0,0,0,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,94,95,97,47,95,70,65,70,92,0,95,87,77,80,95,39,82,50,50,95,92,80,82,76,70,25,99,1,0,0,1,1,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,98,99,52,19,43,43,52,53,53,0,99,93,86,67,53,40,67,72,50,82,91,86,88,92,87,13,52,0,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,90,90,50,50,90,80,85,80,10,90,80,81,75,80,20,55,70,41,10,70,60,90,70,70,40,60,91,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,25-34,Female,80,96,45,95,46,0,36,50,50,50,50,50,30,25,0,22,0,50,50,50,50,25,0,30,100,0,50,1,0,0,0,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,25,98,98,30,97,26,31,51,97,98,99,83,97,86,74,58,32,15,21,99,97,74,69,67,95,12,97,1,1,1,0,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,12,99,9,10,51,7,44,18,91,99,3,97,78,94,61,50,49,50,49,99,99,11,,1,98,2,99,1,0,0,0,0,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,90,50,90,10,50,50,90,90,90,50,90,90,90,50,50,60,80,50,31,90,50,50,80,50,90,50,50,0,,,,,66,57,69,55,74,,,,
11-Jan-19,25-34,Female,96,100,51,73,73,44,74,75,52,0,94,94,87,69,50,40,79,77,10,86,87,89,90,78,76,31,89,1,0,0,1,1,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,98,98,98,5,95,70,70,98,98,2,98,98,98,80,75,35,50,50,25,95,93,75,90,50,98,20,95,1,1,0,1,0,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,95,95,94,37,97,67,30,73,42,0,95,60,95,80,67,39,94,93,52,76,,,80,100,,25,95,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,98,99,1,1,1,10,10,90,30,40,50,90,50,50,40,40,20,20,10,60,60,60,60,50,50,30,70,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,90,93,96,4,50,88,91,91,97,4,49,94,96,100,50,50,90,80,60,87,94,84,86,89,92,50,90,1,1,1,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,91,76,58,3,57,54,59,70,73,57,86,84,58,77,60,43,66,59,30,73,83,52,54,55,68,38,86,0,,,,,66,57,69,55,74,,,,
11-Jan-19,25-34,Male,47,93,4,4,4,47,43,90,97,48,49,96,95,93,94,60,89,91,21,95,94,85,88,99,50,20,97,1,1,0,0,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,95,84,65,14,62,54,57,,,9,60,72,50,61,71,30,53,46,20,59,62,46,75,68,54,9,91,1,0,,,,66,57,69,55,74,,,,
11-Jan-19,55-64,Female,10,98,50,10,1,92,87,5,95,5,51,87,95,90,47,5,5,21,60,94,88,86,90,50,7,60,96,1,1,1,0,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,99,99,2,21,99,49,73,61,72,3,81,99,85,81,41,31,88,49,60,98,99,84,78,88,97,5,91,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,98,98,98,2,10,98,85,98,15,45,60,85,95,95,60,10,5,5,25,95,100,75,95,90,50,0,30,1,1,0,0,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,95,96,95,37,97,67,30,75,43,0,96,60,96,82,67,40,94,93,60,76,73,74,76,100,,23,96,,0,,,,66,57,69,55,74,,,,
11-Jan-19,18-24,Female,60,100,1,59,,,,75,85,95,50,65,92,75,80,40,50,50,,96,96,70,51,75,68,10,96,1,1,1,1,1,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,98,99,51,21,92,70,70,90,82,51,95,89,98,91,20,37,92,80,60,92,94,90,89,85,98,35,92,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,93,95,95,15,94,95,95,95,50,5,50,90,50,50,95,25,50,35,20,,25,25,25,50,50,50,95,1,1,1,1,1,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,90,76,35,5,62,48,40,70,50,65,34,80,65,50,50,35,60,85,56,55,65,40,64,61,65,7,85,0,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,96,97,65,8,63,33,63,63,92,35,49,69,58,61,50,44,66,62,29,73,88,63,87,71,85,44,78,1,0,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,99,95,50,10,24,85,100,97,67,1,50,99,99,85,80,60,87,85,35,90,75,55,73,81,61,10,50,1,1,0,1,0,66,57,69,55,74,,,,
23-Jun-20,55-64,Female,90,100,53,9,64,6,9,52,87,39,72,26,89,80,29,18,44,22,,50,53,33,,72,64,,51,1,,,,,66,57,69,55,74,,,,
22-Jun-20,35-44,Female,96,93,,,53,51,,63,92,56,52,91,56,95,50,40,75,55,49,87,55,86,74,40,97,41,52,1,0,0,1,1,66,57,69,55,74,,,,
22-Jun-20,45-54,Female,82,100,63,91,69,71,62,68,94,,96,90,99,87,72,44,73,58,28,100,100,91,100,92,88,15,90,1,0,0,0,,66,57,69,55,74,,,,
21-Jun-20,75-84,Female,99,99,66,32,50,,17,72,,22,1,76,76,80,98,,,,51,97,92,44,32,68,80,,86,1,1,0,0,1,66,57,69,55,74,,,,
20-Jun-20,15-18,Female,99,60,8,10,84,80,65,95,90,0,50,65,60,62,25,0,,,60,50,50,80,45,90,90,,75,1,1,0,0,,66,57,69,55,74,,,,
20-Jun-20,45-54,Female,98,85,0,1,0,50,50,50,50,1,80,100,80,75,1,8,75,100,15,50,50,50,35,65,100,,75,1,0,0,0,0,66,57,69,55,74,,,,
19-Jun-20,45-54,Female,96,100,100,49,100,50,51,49,44,4,100,100,100,100,100,44,100,100,41,100,100,66,100,100,100,26,100,1,1,0,0,1,66,57,69,55,74,,,,
19-Jun-20,45-54,Female,95,93,7,8,7,50,48,73,54,52,31,82,49,72,52,22,86,51,53,52,52,53,54,42,67,0,97,0,1,0,1,,66,57,69,55,74,,,,
18-Jun-20,65-74,Female,90,80,51,20,27,76,41,72,48,9,95,89,82,91,57,0,,,49,81,88,85,87,68,91,6,81,1,1,0,0,,66,57,69,55,74,,,,
17-Jun-20,45-54,Female,13,100,6,19,55,66,47,76,100,22,14,62,77,93,33,38,100,76,50,100,100,100,100,75,95,40,51,0,0,0,0,0,66,57,69,55,74,,,,
16-Jun-20,35-44,Female,95,100,0,15,23,84,50,85,74,5,20,100,74,50,11,,0,46,20,91,93,72,50,64,77,29,73,1,0,0,0,0,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,95,76,2,19,26,81,76,86,54,71,52,82,65,74,53,31,37,81,45,60,70,82,81,90,83,32,95,1,1,1,1,1,66,57,69,55,74,,,,
16-Jun-20,55-64,Female,91,68,3,1,52,90,50,80,27,73,2,71,50,50,13,20,2,25,50,40,50,35,40,42,51,25,68,1,0,,,,66,57,69,55,74,,,,
16-Jun-20,45-54,Male,88,100,8,15,52,77,50,81,59,1,84,89,95,90,49,44,86,41,31,91,87,87,77,96,63,25,88,1,1,1,1,1,66,57,69,55,74,,,,
16-Jun-20,55-64,Female,88,99,54,12,55,43,43,63,68,49,75,75,81,79,81,40,29,41,18,40,48,65,64,72,74,25,77,1,1,0,1,1,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,73,99,83,100,100,60,50,60,70,50,50,80,90,95,100,25,60,50,60,75,72,65,80,95,85,25,90,1,1,1,0,1,66,57,69,55,74,,,,
15-Jun-20,35-44,Female,71,40,44,15,50,60,50,90,46,80,19,86,50,56,5,40,49,24,10,27,84,46,60,53,51,58,56,1,1,1,1,1,66,57,69,55,74,,,,
12-Jun-20,65-74,Female,6,100,56,46,63,99,39,75,67,54,89,65,74,68,100,37,100,82,55,100,100,75,88,100,100,21,35,1,1,1,0,1,66,57,69,55,74,,,,
6-Jun-20,55-64,Female,90,100,0,15,30,70,80,80,95,90,100,95,100,95,100,20,90,90,40,90,95,95,95,80,90,10,95,1,1,0,0,,66,57,69,55,74,,,,
13-Mar-20,15-18,Male,99,99,51,39,49,49,58,78,98,0,95,99,63,92,70,18,39,51,8,75,74,51,50,54,49,,72,1,1,0,0,,66,57,69,55,74,,,,
13-Mar-20,15-18,Male,99,99,99,,99,72,43,81,82,63,64,49,82,70,51,18,62,41,50,58,80,66,99,65,79,10,84,1,1,1,1,0,66,57,69,55,74,,,,
13-Mar-20,18-24,Female,98,99,51,,46,53,84,87,99,0,65,68,68,50,31,34,35,64,60,100,99,50,51,77,67,3,91,1,1,0,0,,66,57,69,55,74,,,,
13-Mar-20,18-24,Female,93,90,0,26,51,49,49,76,50,52,4,48,79,65,4,24,50,50,20,50,67,39,60,84,38,10,86,1,0,1,0,,66,57,69,55,74,,,,
13-Mar-20,18-24,Female,70,72,5,12,76,22,26,32,53,22,16,53,62,43,11,35,37,35,41,50,62,40,26,49,60,13,,0,,,,,66,57,69,55,74,,,,
13-Mar-20,85+,Female,51,96,6,8,50,93,84,84,19,13,90,91,92,93,49,11,,,,89,88,91,93,92,89,,91,1,1,0,1,1,66,57,69,55,74,,,,
13-Mar-20,55-64,Male,91,0,0,1,0,36,33,61,51,37,82,97,60,49,93,0,,,60,90,90,18,18,,88,,88,1,0,0,0,,66,57,69,55,74,,,,
5-Nov-19,35-44,Male,95,85,75,15,65,80,80,75,75,0,90,90,50,85,55,30,35,30,15,50,55,55,90,65,75,40,80,0,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,95,65,80,10,75,50,55,80,75,65,45,55,65,60,50,40,60,55,40,45,50,50,55,60,80,30,35,1,0,0,1,1,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,65,75,50,10,50,50,50,75,75,25,100,75,100,75,50,35,75,25,25,75,90,90,75,60,75,15,75,1,1,0,1,1,66,57,69,55,74,,,,
5-Nov-19,45-54,Male,90,85,75,10,30,50,65,70,90,0,90,65,50,70,70,35,30,75,30,90,85,50,50,70,70,30,95,1,0,0,1,1,66,57,69,55,74,,,,
5-Nov-19,35-44,Male,30,30,5,10,10,45,40,95,80,40,50,55,50,50,50,45,45,45,45,40,50,50,50,60,50,50,25,0,0,0,0,0,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,95,95,55,10,10,95,95,95,55,10,90,95,65,95,50,10,,95,50,95,95,95,95,100,55,,35,1,1,1,1,1,66,57,69,55,74,,,,
5-Nov-19,45-54,Female,50,80,60,10,70,50,30,75,25,0,40,90,60,70,20,40,75,85,40,80,80,75,60,75,95,50,95,1,0,0,1,1,66,57,69,55,74,,,,
5-Nov-19,45-54,Female,95,70,65,10,10,50,60,80,40,15,90,80,95,80,50,25,90,90,50,90,90,80,80,85,85,20,90,1,1,1,0,,66,57,69,55,74,,,,
5-Nov-19,35-44,Male,95,95,95,45,95,65,65,80,80,0,85,95,95,90,50,50,90,80,30,90,90,90,85,85,85,25,90,1,1,0,1,1,66,57,69,55,74,,,,
5-Nov-19,35-44,Male,80,80,60,10,61,80,80,100,90,0,100,50,65,50,35,30,100,90,20,21,50,35,50,50,85,21,50,,,,,,66,57,69,55,74,,,,
5-Nov-19,25-34,Female,50,100,50,50,100,50,50,100,75,1,100,100,100,100,50,40,100,81,25,100,100,86,100,100,100,25,100,,,,,,66,57,69,55,74,,,,
5-Nov-19,25-34,Female,50,75,50,50,95,60,50,50,55,0,100,100,75,85,50,40,75,50,25,86,86,75,100,85,61,20,100,,,,,,66,57,69,55,74,,,,
3-Nov-19,35-44,Male,90,90,90,10,0,56,56,85,85,4,90,70,90,89,10,40,90,50,10,80,80,75,85,85,100,25,98,1,0,0,0,0,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,95,95,50,7,50,70,95,95,66,3,84,89,95,95,50,40,50,95,25,100,100,95,91,96,95,50,65,,0,,,,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,50,90,100,50,50,50,100,100,50,0,100,50,50,50,70,50,50,50,50,100,50,50,51,80,50,30,50,0,0,0,0,0,66,57,69,55,74,,,,
3-Nov-19,65-74,Female,87,50,,51,22,37,35,65,50,50,55,45,64,60,40,0,,50,45,50,50,50,44,50,49,,75,1,0,0,0,,66,57,69,55,74,,,,
3-Nov-19,55-64,Male,4,100,95,10,70,25,25,15,75,20,76,94,44,100,100,45,95,80,40,100,100,100,100,100,,60,100,1,1,0,1,1,66,57,69,55,74,,,,
3-Nov-19,55-64,Female,25,90,95,8,30,20,20,17,16,40,75,75,40,58,5,20,50,50,51,100,100,100,90,95,69,40,75,1,1,0,0,,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,22,100,73,32,70,65,50,15,49,50,100,100,100,50,85,44,50,36,24,53,53,80,75,33,50,16,99,0,,,,,66,57,69,55,74,,,,
2-Nov-19,35-44,Male,15,95,45,10,25,50,75,40,100,10,100,100,50,100,50,40,75,80,60,90,90,90,87,90,100,10,75,1,0,0,0,1,66,57,69,55,74,,,,
2-Nov-19,35-44,Female,5,40,0,2,2,45,45,100,50,0,95,100,50,60,0,40,75,50,10,50,50,100,100,60,100,39,95,1,0,0,1,0,66,57,69,55,74,,,,
2-Nov-19,15-18,Male,45,80,0,3,90,50,50,50,80,50,95,85,75,85,35,10,80,40,60,85,0,75,100,100,60,30,100,0,,,,,66,57,69,55,74,,,,
2-Nov-19,25-34,Female,75,80,50,10,50,75,75,100,85,25,75,90,85,80,75,32,80,80,60,90,90,85,80,70,80,15,90,1,0,0,1,0,66,57,69,55,74,,,,
2-Nov-19,35-44,Female,95,90,0,10,50,60,55,80,50,1,95,95,85,85,35,35,50,49,10,70,59,50,75,,75,25,75,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,91,90,49,7,49,86,92,92,73,0,82,96,97,95,49,43,49,93,42,96,97,96,96,96,89,46,64,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,45,100,72,12,0,100,50,100,50,0,100,50,50,100,0,40,50,50,28,100,100,100,50,100,50,34,100,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,21,70,50,20,71,40,40,31,40,80,75,80,85,55,80,0,100,50,15,75,75,50,65,66,55,0,70,0,0,0,0,0,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,50,99,93,47,85,11,13,22,62,67,100,100,50,73,40,50,50,53,17,73,55,47,92,50,37,60,100,1,0,0,1,0,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,99,96,52,8,56,29,48,100,73,7,98,80,98,75,97,52,95,98,20,95,96,78,97,77,95,16,73,0,1,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,90,90,50,20,50,80,80,80,85,5,85,75,85,80,50,45,85,85,35,80,90,85,65,50,25,60,80,1,0,0,0,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,85,87,75,13,88,63,55,,,42,93,64,82,54,70,35,50,50,32,72,71,68,48,50,93,13,75,1,1,1,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,80,80,10,5,50,75,75,75,75,0,95,50,50,51,50,30,50,50,20,80,70,50,50,60,65,20,50,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,50,82,50,22,50,1,16,19,51,93,50,84,60,60,60,35,30,25,20,40,40,42,50,,51,51,45,,0,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,97,94,84,50,80,64,67,67,76,23,86,70,86,86,79,36,40,80,26,70,67,77,73,75,80,34,73,0,1,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,50,100,52,37,51,0,0,0,50,100,50,100,50,51,52,50,50,50,0,50,50,50,51,100,50,33,54,0,1,0,0,0,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,99,87,53,5,52,55,79,93,95,5,95,95,84,84,85,38,62,63,8,60,61,77,81,78,96,60,70,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,10,98,18,7,18,18,58,68,29,12,85,80,95,10,65,60,93,14,13,98,92,83,83,27,90,13,92,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,92,92,51,22,9,46,52,64,56,12,80,91,30,80,13,35,80,25,20,65,70,65,62,70,68,24,68,0,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Do not wish to state,50,100,0,30,0,30,50,50,100,100,80,80,100,85,0,40,100,50,25,100,100,80,100,100,100,20,100,0,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,98,99,55,54,98,90,59,90,88,53,12,78,69,66,64,50,70,68,11,59,61,42,60,63,73,19,73,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,,49,0,50,50,49,25,69,65,0,100,100,51,100,72,30,75,100,10,100,100,80,80,100,100,0,100,1,1,0,0,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,99,86,98,2,60,57,77,99,99,51,49,87,75,83,23,35,63,25,17,13,,,,,99,48,84,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,13,55,50,22,25,25,35,46,52,0,50,100,65,63,15,25,67,25,0,50,50,45,35,45,50,25,40,1,0,0,1,0,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,97,88,48,30,75,78,33,82,70,4,94,79,84,98,70,60,97,32,37,92,73,57,82,75,82,25,90,0,,,,,66,57,69,55,74,,,,
1-Nov-19,55-64,Female,10,100,53,33,51,52,36,99,99,98,90,100,98,60,47,52,51,51,15,54,56,50,52,71,98,40,85,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,81,85,0,21,51,70,65,100,80,50,100,80,80,80,40,30,75,75,46,,45,70,80,80,80,60,80,1,1,0,0,,66,57,69,55,74,,,,
